Date,Visitor,G,Home,G,,Att.,LOG,Notes
1995-12-08,St. Louis Blues,6,Vancouver Canucks,3,,,,
1995-12-09,Vancouver Canucks,4,Calgary Flames,3,,,,
1995-12-09,Boston Bruins,1,Florida Panthers,3,,,,
1995-12-09,St. Louis Blues,2,Los Angeles Kings,1,,,,
1995-12-09,New York Rangers,2,Montreal Canadiens,2,OT,,,
1995-12-09,New York Islanders,2,New Jersey Devils,4,,,,
1995-12-09,Colorado Avalanche,7,Ottawa Senators,3,,,,at Civic Centre Arena (Ottawa ON)
1995-12-09,Hartford Whalers,0,Pittsburgh Penguins,6,,,,
1995-12-09,Edmonton Oilers,4,San Jose Sharks,2,,,,
1995-12-09,Dallas Stars,1,Toronto Maple Leafs,3,,,,
1995-12-10,Hartford Whalers,1,Chicago Blackhawks,4,,,,
1995-12-10,Edmonton Oilers,3,Mighty Ducks of Anaheim,1,,,,
1995-12-10,New York Islanders,6,Philadelphia Flyers,2,,,,
1995-12-10,Washington Capitals,6,Winnipeg Jets,1,,,,
1995-12-11,Tampa Bay Lightning,6,Buffalo Sabres,1,,,,
1995-12-11,Los Angeles Kings,2,Calgary Flames,6,,,,
1995-12-11,Florida Panthers,2,New Jersey Devils,1,,,,
1995-12-11,Dallas Stars,2,New York Rangers,3,,,,
1995-12-11,Colorado Avalanche,5,Toronto Maple Leafs,1,,,,
1995-12-12,Florida Panthers,3,New York Islanders,1,,,,
1995-12-12,Ottawa Senators,1,San Jose Sharks,2,,,,
1995-12-12,Detroit Red Wings,5,St. Louis Blues,2,,,,
1995-12-12,Montreal Canadiens,6,Winnipeg Jets,5,,,,
1995-12-13,Colorado Avalanche,3,Buffalo Sabres,4,,,,
1995-12-13,Calgary Flames,8,Dallas Stars,4,,,,
1995-12-13,Chicago Blackhawks,1,Detroit Red Wings,3,,,,
1995-12-13,Vancouver Canucks,2,Edmonton Oilers,2,OT,,,
1995-12-13,Tampa Bay Lightning,3,Hartford Whalers,2,,,,
1995-12-13,Ottawa Senators,2,Los Angeles Kings,6,,,,
1995-12-13,Pittsburgh Penguins,3,Mighty Ducks of Anaheim,6,,,,
1995-12-13,Boston Bruins,2,New York Rangers,4,,,,
1995-12-14,Florida Panthers,4,Boston Bruins,6,,,,
1995-12-14,Tampa Bay Lightning,0,Philadelphia Flyers,4,,,,
1995-12-14,Toronto Maple Leafs,4,San Jose Sharks,1,,,,
1995-12-14,Calgary Flames,3,St. Louis Blues,3,OT,,,
1995-12-14,New York Islanders,3,Washington Capitals,4,OT,,,
1995-12-15,New York Rangers,4,Buffalo Sabres,5,,,,
1995-12-15,Montreal Canadiens,4,Chicago Blackhawks,1,,,,
1995-12-15,Pittsburgh Penguins,5,Dallas Stars,1,,,,
1995-12-15,New Jersey Devils,1,Detroit Red Wings,3,,,,
1995-12-15,Colorado Avalanche,2,Hartford Whalers,4,,,,
1995-12-15,Ottawa Senators,2,Mighty Ducks of Anaheim,4,,,,
1995-12-15,Edmonton Oilers,4,Winnipeg Jets,9,,,,
1995-12-16,Calgary Flames,3,Boston Bruins,6,,,,
1995-12-16,Toronto Maple Leafs,6,Los Angeles Kings,3,,,,
1995-12-16,Philadelphia Flyers,4,Montreal Canadiens,2,,,,
1995-12-16,Buffalo Sabres,3,New Jersey Devils,2,,,,
1995-12-16,Hartford Whalers,3,New York Islanders,3,OT,,,
1995-12-16,San Jose Sharks,2,St. Louis Blues,3,,,,
1995-12-16,Florida Panthers,7,Tampa Bay Lightning,2,,,,
1995-12-16,New York Rangers,2,Washington Capitals,3,,,,
1995-12-17,Winnipeg Jets,1,Chicago Blackhawks,3,,,,
1995-12-17,San Jose Sharks,2,Dallas Stars,4,,,,
1995-12-17,Toronto Maple Leafs,3,Mighty Ducks of Anaheim,2,OT,,,
1995-12-17,Pittsburgh Penguins,5,Philadelphia Flyers,6,,,,
1995-12-17,Ottawa Senators,1,Vancouver Canucks,4,,,,
1995-12-18,Vancouver Canucks,4,Colorado Avalanche,2,,,,
1995-12-18,Ottawa Senators,1,Edmonton Oilers,3,,,,
1995-12-18,Hartford Whalers,2,Montreal Canadiens,3,,,,
1995-12-18,Washington Capitals,0,New York Rangers,3,,,,
1995-12-19,San Jose Sharks,7,Mighty Ducks of Anaheim,4,,,,
1995-12-19,Philadelphia Flyers,4,New Jersey Devils,5,OT,,,
1995-12-19,Calgary Flames,1,Pittsburgh Penguins,7,,,,
1995-12-19,New York Islanders,1,St. Louis Blues,4,,,,
1995-12-19,Winnipeg Jets,3,Tampa Bay Lightning,6,,,,
1995-12-20,Montreal Canadiens,1,Buffalo Sabres,2,,,,
1995-12-20,Colorado Avalanche,4,Edmonton Oilers,1,,,,
1995-12-20,Calgary Flames,3,Hartford Whalers,2,,,,
1995-12-20,Vancouver Canucks,2,Los Angeles Kings,2,OT,,,
1995-12-20,Detroit Red Wings,6,Mighty Ducks of Anaheim,1,,,,
1995-12-20,Chicago Blackhawks,4,Toronto Maple Leafs,2,,,,
1995-12-21,Toronto Maple Leafs,3,Chicago Blackhawks,3,OT,,,
1995-12-21,New York Islanders,3,Dallas Stars,3,OT,,,
1995-12-21,Winnipeg Jets,1,Florida Panthers,6,,,,
1995-12-21,New York Rangers,2,Philadelphia Flyers,1,,,,
1995-12-21,New Jersey Devils,2,Tampa Bay Lightning,2,OT,,,
1995-12-22,Boston Bruins,3,Buffalo Sabres,2,OT,,,
1995-12-22,Detroit Red Wings,5,Calgary Flames,1,,,,
1995-12-22,St. Louis Blues,1,Colorado Avalanche,2,,,,
1995-12-22,Vancouver Canucks,6,Mighty Ducks of Anaheim,2,,,,
1995-12-22,Hartford Whalers,3,New York Rangers,3,OT,,,
1995-12-22,Montreal Canadiens,4,Pittsburgh Penguins,2,,,,
1995-12-22,Los Angeles Kings,3,San Jose Sharks,4,,,,
1995-12-22,Edmonton Oilers,3,Washington Capitals,6,,,,
1995-12-23,Tampa Bay Lightning,5,Boston Bruins,7,,,,
1995-12-23,Chicago Blackhawks,2,Dallas Stars,0,,,,
1995-12-23,New Jersey Devils,1,Florida Panthers,2,,,,
1995-12-23,Philadelphia Flyers,3,Hartford Whalers,3,OT,,,
1995-12-23,Colorado Avalanche,2,Los Angeles Kings,2,OT,,,
1995-12-23,Pittsburgh Penguins,0,Montreal Canadiens,1,,,,
1995-12-23,Washington Capitals,1,New York Islanders,3,,,,
1995-12-23,Buffalo Sabres,4,Ottawa Senators,2,,,,at Civic Centre Arena (Ottawa ON)
1995-12-23,Edmonton Oilers,1,Toronto Maple Leafs,6,,,,
1995-12-23,Detroit Red Wings,1,Vancouver Canucks,0,,,,
1995-12-23,St. Louis Blues,1,Winnipeg Jets,2,,,,
1995-12-26,Dallas Stars,3,Chicago Blackhawks,5,,,,
1995-12-26,St. Louis Blues,2,Detroit Red Wings,3,,,,
1995-12-26,Boston Bruins,3,New York Islanders,3,OT,,,
1995-12-26,Ottawa Senators,4,New York Rangers,6,,,,
1995-12-26,Buffalo Sabres,3,Pittsburgh Penguins,6,,,,
1995-12-26,Colorado Avalanche,5,San Jose Sharks,1,,,,
1995-12-26,Calgary Flames,4,Vancouver Canucks,2,,,,
1995-12-26,Montreal Canadiens,0,Washington Capitals,4,,,,
1995-12-27,Ottawa Senators,4,Buffalo Sabres,3,,,,
1995-12-27,Toronto Maple Leafs,0,Calgary Flames,4,,,,
1995-12-27,Philadelphia Flyers,2,Edmonton Oilers,3,,,,
1995-12-27,Mighty Ducks of Anaheim,1,Los Angeles Kings,7,,,,
1995-12-27,New York Islanders,3,New Jersey Devils,5,,,,
1995-12-28,Winnipeg Jets,3,Chicago Blackhawks,4,,,,
1995-12-28,Washington Capitals,5,Florida Panthers,4,,,,
1995-12-28,Hartford Whalers,4,Pittsburgh Penguins,9,,,,
1995-12-28,Dallas Stars,1,St. Louis Blues,4,,,,
1995-12-28,Montreal Canadiens,1,Tampa Bay Lightning,3,,,,
1995-12-28,New York Rangers,3,Vancouver Canucks,2,,,,
1995-12-29,Chicago Blackhawks,5,Buffalo Sabres,2,,,,
1995-12-29,Philadelphia Flyers,3,Calgary Flames,2,,,,
1995-12-29,Toronto Maple Leafs,2,Colorado Avalanche,3,,,,
1995-12-29,Detroit Red Wings,2,Dallas Stars,1,,,,
1995-12-29,Los Angeles Kings,4,Edmonton Oilers,5,OT,,,
1995-12-29,San Jose Sharks,2,Mighty Ducks of Anaheim,4,,,,
1995-12-29,New Jersey Devils,3,Winnipeg Jets,5,,,,
1995-12-30,New York Rangers,8,Edmonton Oilers,3,,,,
1995-12-30,Montreal Canadiens,4,Ottawa Senators,1,,,,at Civic Centre Arena (Ottawa ON)
1995-12-30,Florida Panthers,5,Pittsburgh Penguins,6,,,,
1995-12-30,Toronto Maple Leafs,4,St. Louis Blues,3,OT,,,
1995-12-30,Hartford Whalers,0,Washington Capitals,3,,,,
1995-12-31,New York Islanders,5,Buffalo Sabres,2,,,,
1995-12-31,New York Rangers,1,Calgary Flames,3,,,,
1995-12-31,New Jersey Devils,0,Chicago Blackhawks,5,,,,
1995-12-31,Hartford Whalers,2,Detroit Red Wings,3,,,,
1995-12-31,Los Angeles Kings,2,Mighty Ducks of Anaheim,2,OT,,,
1995-12-31,Tampa Bay Lightning,3,Ottawa Senators,0,,,,at Civic Centre Arena (Ottawa ON)
1995-12-31,Philadelphia Flyers,5,Vancouver Canucks,5,OT,,,
1995-12-31,Boston Bruins,5,Winnipeg Jets,3,,,,
1996-01-01,Toronto Maple Leafs,1,Dallas Stars,0,,,,
1996-01-01,Pittsburgh Penguins,2,Washington Capitals,4,,,,
1996-01-02,Chicago Blackhawks,5,Boston Bruins,2,,,,
1996-01-02,Tampa Bay Lightning,0,Calgary Flames,10,,,,
1996-01-03,New Jersey Devils,1,Colorado Avalanche,0,,,,
1996-01-03,Dallas Stars,3,Detroit Red Wings,3,OT,,,
1996-01-03,Tampa Bay Lightning,5,Edmonton Oilers,0,,,,
1996-01-03,Washington Capitals,0,Hartford Whalers,2,,,,
1996-01-03,Winnipeg Jets,5,Los Angeles Kings,4,,,,
1996-01-03,Montreal Canadiens,4,New York Rangers,7,,,,
1996-01-03,Ottawa Senators,1,Pittsburgh Penguins,4,,,,
1996-01-03,Philadelphia Flyers,3,San Jose Sharks,1,,,,
1996-01-03,Boston Bruins,4,Toronto Maple Leafs,4,OT,,,
1996-01-03,Florida Panthers,2,Vancouver Canucks,7,,,,
1996-01-04,St. Louis Blues,3,Chicago Blackhawks,1,,,,
1996-01-04,Philadelphia Flyers,2,Colorado Avalanche,2,OT,,,
1996-01-04,Montreal Canadiens,2,New York Islanders,2,OT,,,
1996-01-05,Toronto Maple Leafs,1,Buffalo Sabres,3,,,,
1996-01-05,Mighty Ducks of Anaheim,3,Calgary Flames,1,,,,
1996-01-05,Winnipeg Jets,4,Dallas Stars,5,,,,
1996-01-05,Florida Panthers,3,Edmonton Oilers,2,,,,
1996-01-05,Ottawa Senators,2,Hartford Whalers,4,,,,
1996-01-05,Detroit Red Wings,2,Pittsburgh Penguins,5,,,,
1996-01-05,Los Angeles Kings,5,San Jose Sharks,2,,,,
1996-01-05,New York Rangers,4,Washington Capitals,4,OT,,,
1996-01-06,Hartford Whalers,2,Boston Bruins,5,,,,
1996-01-06,Florida Panthers,0,Calgary Flames,2,,,,
1996-01-06,Chicago Blackhawks,0,Detroit Red Wings,3,,,,
1996-01-06,San Jose Sharks,5,Los Angeles Kings,7,,,,
1996-01-06,Buffalo Sabres,7,Montreal Canadiens,6,,,,
1996-01-06,Washington Capitals,1,New Jersey Devils,3,,,,
1996-01-06,Ottawa Senators,4,New York Islanders,5,,,,
1996-01-06,Pittsburgh Penguins,2,St. Louis Blues,3,,,,
1996-01-06,Colorado Avalanche,2,Toronto Maple Leafs,5,,,,
1996-01-06,Tampa Bay Lightning,2,Vancouver Canucks,9,,,,
1996-01-07,Dallas Stars,2,Chicago Blackhawks,5,,,,
1996-01-07,Mighty Ducks of Anaheim,1,Edmonton Oilers,3,,,,
1996-01-08,Los Angeles Kings,4,Dallas Stars,4,OT,,,
1996-01-08,Winnipeg Jets,6,Detroit Red Wings,4,,,,
1996-01-08,Tampa Bay Lightning,3,Montreal Canadiens,3,OT,,,
1996-01-08,Vancouver Canucks,5,Pittsburgh Penguins,8,,,,
1996-01-08,Florida Panthers,5,San Jose Sharks,2,,,,
1996-01-09,Colorado Avalanche,3,Boston Bruins,0,,,,
1996-01-09,Hartford Whalers,5,Edmonton Oilers,1,,,,
1996-01-09,St. Louis Blues,2,New Jersey Devils,4,,,,
1996-01-09,Chicago Blackhawks,3,New York Islanders,3,OT,,,
1996-01-09,Mighty Ducks of Anaheim,2,Philadelphia Flyers,2,OT,,,
1996-01-10,Hartford Whalers,2,Calgary Flames,3,OT,,,
1996-01-10,Florida Panthers,4,Colorado Avalanche,4,OT,,,
1996-01-10,Detroit Red Wings,4,Dallas Stars,0,,,,
1996-01-10,Vancouver Canucks,2,Montreal Canadiens,2,OT,,,
1996-01-10,San Jose Sharks,4,New York Rangers,7,,,,
1996-01-10,Los Angeles Kings,4,Toronto Maple Leafs,5,,,,
1996-01-10,Buffalo Sabres,1,Winnipeg Jets,4,,,,
1996-01-11,Mighty Ducks of Anaheim,2,Boston Bruins,7,,,,
1996-01-11,San Jose Sharks,2,New Jersey Devils,1,,,,
1996-01-11,Toronto Maple Leafs,3,New York Islanders,4,,,,
1996-01-11,St. Louis Blues,4,Philadelphia Flyers,4,OT,,,
1996-01-11,Ottawa Senators,1,Washington Capitals,6,,,,
1996-01-12,Buffalo Sabres,1,Calgary Flames,3,,,,
1996-01-12,Mighty Ducks of Anaheim,0,Chicago Blackhawks,3,,,,
1996-01-12,Florida Panthers,6,Dallas Stars,6,OT,,,
1996-01-12,Los Angeles Kings,2,Detroit Red Wings,3,,,,
1996-01-12,Montreal Canadiens,6,Pittsburgh Penguins,5,,,,
1996-01-12,Hartford Whalers,3,Winnipeg Jets,2,,,,
1996-01-13,New Jersey Devils,2,Boston Bruins,3,,,,
1996-01-13,Buffalo Sabres,4,Edmonton Oilers,5,OT,,,
1996-01-13,St. Louis Blues,3,Montreal Canadiens,3,OT,,,
1996-01-13,New York Rangers,4,Philadelphia Flyers,0,,,,
1996-01-13,San Jose Sharks,10,Pittsburgh Penguins,8,,,,
1996-01-13,Ottawa Senators,1,Tampa Bay Lightning,4,,,,
1996-01-13,Vancouver Canucks,5,Toronto Maple Leafs,2,,,,
1996-01-13,Detroit Red Wings,4,Washington Capitals,2,,,,
1996-01-14,Los Angeles Kings,2,Chicago Blackhawks,5,,,,
1996-01-14,Calgary Flames,4,Colorado Avalanche,4,OT,,,
1996-01-14,Dallas Stars,2,New Jersey Devils,7,,,,
1996-01-14,St. Louis Blues,3,New York Rangers,3,OT,,,
1996-01-14,Mighty Ducks of Anaheim,6,Winnipeg Jets,4,,,,
1996-01-15,Vancouver Canucks,6,Boston Bruins,0,,,,
1996-01-15,Tampa Bay Lightning,2,New York Islanders,3,,,,
1996-01-15,Dallas Stars,1,Philadelphia Flyers,6,,,,
1996-01-16,San Jose Sharks,1,Florida Panthers,4,,,,
1996-01-16,Vancouver Canucks,0,Hartford Whalers,3,,,,
1996-01-16,Calgary Flames,5,Los Angeles Kings,5,OT,,,
1996-01-16,Boston Bruins,4,New Jersey Devils,2,,,,
1996-01-16,Colorado Avalanche,5,Pittsburgh Penguins,2,,,,
1996-01-16,Edmonton Oilers,5,St. Louis Blues,1,,,,
1996-01-16,Winnipeg Jets,1,Washington Capitals,1,OT,,,
1996-01-17,Pittsburgh Penguins,1,Buffalo Sabres,0,,,,
1996-01-17,Washington Capitals,3,Chicago Blackhawks,2,,,,
1996-01-17,Edmonton Oilers,4,Dallas Stars,3,,,,
1996-01-17,Colorado Avalanche,2,Detroit Red Wings,3,,,,
1996-01-17,Calgary Flames,4,Mighty Ducks of Anaheim,1,,,,
1996-01-17,Hartford Whalers,6,New York Islanders,3,,,,
1996-01-17,Montreal Canadiens,3,Ottawa Senators,0,,,,
1996-01-17,San Jose Sharks,4,Tampa Bay Lightning,6,,,,
1996-01-17,Winnipeg Jets,4,Toronto Maple Leafs,2,,,,
1996-01-22,New York Islanders,3,Colorado Avalanche,4,,,,
1996-01-22,Tampa Bay Lightning,4,Montreal Canadiens,1,,,,
1996-01-22,Los Angeles Kings,1,New York Rangers,3,,,,
1996-01-22,Chicago Blackhawks,7,Ottawa Senators,3,,,,
1996-01-22,Florida Panthers,1,Philadelphia Flyers,1,OT,,,
1996-01-22,Boston Bruins,6,Pittsburgh Penguins,7,OT,,,
1996-01-22,Dallas Stars,6,Vancouver Canucks,4,,,,
1996-01-23,Los Angeles Kings,1,New Jersey Devils,3,,,,
1996-01-23,Florida Panthers,5,Washington Capitals,4,,,,
1996-01-24,Hartford Whalers,2,Buffalo Sabres,4,,,,
1996-01-24,New York Islanders,1,Calgary Flames,4,,,,
1996-01-24,San Jose Sharks,2,Detroit Red Wings,4,,,,
1996-01-24,Dallas Stars,5,Edmonton Oilers,3,,,,
1996-01-24,Philadelphia Flyers,4,New York Rangers,4,OT,,,
1996-01-24,Pittsburgh Penguins,4,Ottawa Senators,3,,,,
1996-01-24,Chicago Blackhawks,2,Toronto Maple Leafs,2,OT,,,
1996-01-24,Mighty Ducks of Anaheim,2,Vancouver Canucks,1,OT,,,
1996-01-24,St. Louis Blues,6,Winnipeg Jets,5,,,,
1996-01-25,Tampa Bay Lightning,3,Boston Bruins,4,,,,
1996-01-25,San Jose Sharks,1,Chicago Blackhawks,2,,,,
1996-01-25,Vancouver Canucks,2,Colorado Avalanche,2,OT,,,
1996-01-25,Montreal Canadiens,6,Florida Panthers,2,,,,
1996-01-25,Los Angeles Kings,2,Hartford Whalers,8,,,,
1996-01-25,Washington Capitals,1,New Jersey Devils,3,,,,
1996-01-25,Detroit Red Wings,4,Ottawa Senators,2,,,,
1996-01-26,Dallas Stars,4,Calgary Flames,2,,,,
1996-01-26,New York Islanders,1,Edmonton Oilers,4,,,,
1996-01-26,Buffalo Sabres,0,Washington Capitals,1,,,,
1996-01-27,New York Rangers,5,Boston Bruins,3,,,,
1996-01-27,Detroit Red Wings,5,Chicago Blackhawks,5,OT,,,
1996-01-27,Buffalo Sabres,3,Florida Panthers,6,,,,
1996-01-27,New Jersey Devils,4,Hartford Whalers,4,OT,,,
1996-01-27,Mighty Ducks of Anaheim,4,Los Angeles Kings,5,,,,
1996-01-27,Winnipeg Jets,1,Montreal Canadiens,4,,,,
1996-01-27,Toronto Maple Leafs,2,Ottawa Senators,2,OT,,,
1996-01-27,Philadelphia Flyers,4,Pittsburgh Penguins,7,,,,
1996-01-27,Colorado Avalanche,4,San Jose Sharks,3,OT,,,
1996-01-27,Tampa Bay Lightning,1,St. Louis Blues,2,,,,
1996-01-27,New York Islanders,3,Vancouver Canucks,6,,,,
1996-01-28,Boston Bruins,4,Montreal Canadiens,5,,,,
1996-01-28,Philadelphia Flyers,2,Washington Capitals,3,OT,,,
1996-01-29,Winnipeg Jets,2,Dallas Stars,1,,,,
1996-01-29,Pittsburgh Penguins,1,Florida Panthers,2,,,,
1996-01-29,St. Louis Blues,2,Ottawa Senators,4,,,,
1996-01-30,Edmonton Oilers,2,Calgary Flames,3,OT,,,
1996-01-30,Toronto Maple Leafs,2,Detroit Red Wings,4,,,,
1996-01-30,Buffalo Sabres,4,New York Islanders,5,OT,,,
1996-01-30,Hartford Whalers,2,San Jose Sharks,8,,,,
1996-01-30,New Jersey Devils,3,Vancouver Canucks,2,OT,,,
1996-01-31,Florida Panthers,1,Buffalo Sabres,6,,,,
1996-01-31,New York Rangers,1,Dallas Stars,1,OT,,,
1996-01-31,Chicago Blackhawks,4,Edmonton Oilers,0,,,,
1996-01-31,Hartford Whalers,6,Los Angeles Kings,4,,,,
1996-01-31,Colorado Avalanche,1,Mighty Ducks of Anaheim,2,,,,
1996-01-31,Washington Capitals,3,Montreal Canadiens,5,,,,
1996-01-31,Boston Bruins,3,Ottawa Senators,1,,,,
1996-01-31,Pittsburgh Penguins,1,Tampa Bay Lightning,4,,,,
1996-01-31,St. Louis Blues,4,Toronto Maple Leafs,0,,,,
1996-02-01,Florida Panthers,2,Boston Bruins,2,OT,,,
1996-02-01,New Jersey Devils,1,Calgary Flames,1,OT,,,
1996-02-01,Winnipeg Jets,4,Colorado Avalanche,6,,,,
1996-02-01,Washington Capitals,4,Ottawa Senators,2,,,,
1996-02-01,Montreal Canadiens,2,Philadelphia Flyers,3,OT,,,
1996-02-01,Los Angeles Kings,6,San Jose Sharks,6,OT,,,
1996-02-01,Vancouver Canucks,2,St. Louis Blues,2,OT,,,
1996-02-02,Vancouver Canucks,5,Dallas Stars,4,,,,
1996-02-02,Hartford Whalers,4,Mighty Ducks of Anaheim,3,,,,
1996-02-03,Buffalo Sabres,2,Boston Bruins,4,,,,
1996-02-03,Los Angeles Kings,1,Calgary Flames,2,,,,
1996-02-03,New York Rangers,1,Colorado Avalanche,7,,,,
1996-02-03,Pittsburgh Penguins,0,Detroit Red Wings,3,,,,
1996-02-03,New Jersey Devils,3,Ottawa Senators,2,OT,,,
1996-02-03,Chicago Blackhawks,4,San Jose Sharks,1,,,,
1996-02-03,Philadelphia Flyers,7,St. Louis Blues,3,,,,
1996-02-03,Florida Panthers,5,Tampa Bay Lightning,3,,,,
1996-02-03,Montreal Canadiens,4,Toronto Maple Leafs,1,,,,
1996-02-03,New York Islanders,5,Washington Capitals,6,OT,,,
1996-02-04,Tampa Bay Lightning,5,Buffalo Sabres,2,,,,
1996-02-04,Chicago Blackhawks,4,Mighty Ducks of Anaheim,1,,,,
1996-02-04,Dallas Stars,3,New York Islanders,5,,,,
1996-02-04,Vancouver Canucks,4,Winnipeg Jets,2,,,,
1996-02-05,Montreal Canadiens,2,Colorado Avalanche,4,,,,
1996-02-05,Toronto Maple Leafs,4,San Jose Sharks,6,,,,
1996-02-06,Ottawa Senators,1,Calgary Flames,3,,,,
1996-02-06,Florida Panthers,2,Detroit Red Wings,4,,,,
1996-02-06,Chicago Blackhawks,5,Los Angeles Kings,2,,,,
1996-02-06,New York Rangers,4,New York Islanders,2,,,,
1996-02-06,Boston Bruins,5,Pittsburgh Penguins,6,,,,
1996-02-06,Dallas Stars,5,St. Louis Blues,2,,,,
1996-02-07,Boston Bruins,1,Buffalo Sabres,2,OT,,,
1996-02-07,Tampa Bay Lightning,4,Colorado Avalanche,4,OT,,,
1996-02-07,Montreal Canadiens,4,Dallas Stars,2,,,,
1996-02-07,Washington Capitals,2,Edmonton Oilers,1,,,,
1996-02-07,Toronto Maple Leafs,2,Mighty Ducks of Anaheim,1,,,,
1996-02-07,Pittsburgh Penguins,1,New Jersey Devils,1,OT,,,
1996-02-07,Hartford Whalers,5,Vancouver Canucks,3,,,,
1996-02-08,Washington Capitals,4,Calgary Flames,4,OT,,,
1996-02-08,Detroit Red Wings,1,Florida Panthers,3,,,,
1996-02-08,Toronto Maple Leafs,3,Los Angeles Kings,4,,,,
1996-02-08,New York Islanders,2,New York Rangers,6,,,,
1996-02-08,Buffalo Sabres,2,Philadelphia Flyers,1,,,,
1996-02-08,Chicago Blackhawks,6,St. Louis Blues,1,,,,
1996-02-08,Ottawa Senators,2,Winnipeg Jets,6,,,,
1996-02-09,Hartford Whalers,3,Colorado Avalanche,2,OT,,,
1996-02-09,Vancouver Canucks,3,Edmonton Oilers,2,OT,,,
1996-02-10,Philadelphia Flyers,6,Boston Bruins,2,,,,
1996-02-10,Winnipeg Jets,3,Calgary Flames,2,,,,
1996-02-10,St. Louis Blues,6,Dallas Stars,3,,,,
1996-02-10,San Jose Sharks,6,Los Angeles Kings,1,,,,
1996-02-10,Ottawa Senators,5,Montreal Canadiens,3,,,,
1996-02-10,New York Rangers,0,New Jersey Devils,3,,,,
1996-02-10,Mighty Ducks of Anaheim,3,New York Islanders,4,,,,
1996-02-10,Chicago Blackhawks,3,Pittsburgh Penguins,6,,,,
1996-02-10,Detroit Red Wings,3,Tampa Bay Lightning,2,OT,,,
1996-02-10,Buffalo Sabres,2,Toronto Maple Leafs,2,OT,,,
1996-02-10,Washington Capitals,4,Vancouver Canucks,4,OT,,,
1996-02-11,Hartford Whalers,5,Dallas Stars,3,,,,
1996-02-11,Calgary Flames,2,Edmonton Oilers,4,,,,
1996-02-11,St. Louis Blues,2,Florida Panthers,2,OT,,,
1996-02-11,Mighty Ducks of Anaheim,4,New Jersey Devils,2,,,,
1996-02-11,Colorado Avalanche,5,Philadelphia Flyers,3,,,,
1996-02-11,New York Rangers,6,Tampa Bay Lightning,2,,,,
1996-02-12,San Jose Sharks,0,Montreal Canadiens,3,,,,
1996-02-12,Ottawa Senators,4,New York Islanders,1,,,,
1996-02-12,Pittsburgh Penguins,1,Toronto Maple Leafs,4,,,,
1996-02-13,Los Angeles Kings,4,Detroit Red Wings,9,,,,
1996-02-13,St. Louis Blues,3,Tampa Bay Lightning,2,,,,
1996-02-13,Winnipeg Jets,4,Vancouver Canucks,5,,,,
1996-02-13,Calgary Flames,2,Washington Capitals,3,,,,
1996-02-14,Los Angeles Kings,2,Buffalo Sabres,2,OT,,,
1996-02-14,Mighty Ducks of Anaheim,2,Edmonton Oilers,3,,,,
1996-02-14,Philadelphia Flyers,4,Florida Panthers,2,,,,
1996-02-14,Boston Bruins,3,Hartford Whalers,0,,,,
1996-02-14,San Jose Sharks,3,Toronto Maple Leafs,4,,,,
1996-02-15,Boston Bruins,0,Chicago Blackhawks,3,,,,
1996-02-15,Washington Capitals,3,Detroit Red Wings,4,,,,
1996-02-15,Calgary Flames,6,New York Islanders,3,,,,
1996-02-15,Montreal Canadiens,2,New York Rangers,2,OT,,,
1996-02-15,San Jose Sharks,2,Ottawa Senators,2,OT,,,
1996-02-15,Colorado Avalanche,2,Tampa Bay Lightning,4,,,,
1996-02-15,Mighty Ducks of Anaheim,3,Vancouver Canucks,5,,,,
1996-02-16,New Jersey Devils,2,Buffalo Sabres,2,OT,,,
1996-02-16,Edmonton Oilers,1,Dallas Stars,6,,,,
1996-02-16,Colorado Avalanche,5,Florida Panthers,4,OT,,,
1996-02-16,Detroit Red Wings,3,St. Louis Blues,4,,,,
1996-02-16,Pittsburgh Penguins,1,Winnipeg Jets,0,,,,
1996-02-16,Toronto Maple Leafs,3,Washington Capitals,4,,,,
1996-02-17,Buffalo Sabres,1,Hartford Whalers,2,OT,,,
1996-02-17,Mighty Ducks of Anaheim,2,Los Angeles Kings,1,OT,,,
1996-02-17,Calgary Flames,1,Montreal Canadiens,5,,,,
1996-02-17,San Jose Sharks,2,New York Islanders,4,,,,
1996-02-17,New York Rangers,2,Ottawa Senators,1,OT,,,
1996-02-17,Philadelphia Flyers,2,Tampa Bay Lightning,5,,,,
1996-02-17,Boston Bruins,4,Vancouver Canucks,1,,,,
1996-02-18,Edmonton Oilers,1,Chicago Blackhawks,4,,,,
1996-02-18,Dallas Stars,4,Florida Panthers,6,,,,
1996-02-18,Washington Capitals,0,New Jersey Devils,3,,,,
1996-02-18,New York Rangers,3,Pittsburgh Penguins,4,OT,,,
1996-02-18,Winnipeg Jets,0,St. Louis Blues,3,,,,
1996-02-18,Detroit Red Wings,3,Toronto Maple Leafs,2,,,,
1996-02-19,Edmonton Oilers,5,Colorado Avalanche,7,,,,
1996-02-19,Vancouver Canucks,3,Detroit Red Wings,4,,,,
1996-02-19,Boston Bruins,3,Los Angeles Kings,3,OT,,,
1996-02-19,New Jersey Devils,1,Philadelphia Flyers,4,,,,
1996-02-19,Dallas Stars,2,Tampa Bay Lightning,4,,,,
1996-02-20,San Jose Sharks,3,Calgary Flames,5,,,,
1996-02-20,Ottawa Senators,7,St. Louis Blues,1,,,,
1996-02-21,Pittsburgh Penguins,3,Buffalo Sabres,6,,,,
